기관명,계약명,계약일,계약금액,계약상대자,키워드
청구중학교,2021학년도 취약 계층 학생 에듀테크 콘텐츠 지원사업 교재 구입,2021-11-03,292950,(주)교보문고,에듀테크
대구팔공중학교,에듀테크 모델학교 운영 물품 구입비 지급(노트북컴퓨터),2021-11-03,1650000,엘지전자 주식회사,에듀테크
호산고등학교,에듀테크 환경구축 데스크탑 컴퓨터 구입(조달),2021-11-02,3869000,(주)다나와컴퓨터,에듀테크
구암고등학교,2021학년도 에듀테크 전자출결시스템 구입비 지급,2021-11-02,6435000,유저인사이트,에듀테크
대구연경초등학교,에듀테크 활용 모델학교 물품 구입(마인드스톰),2021-11-02,1439130,주식회사 에스씨에스,에듀테크
대구고등학교,에듀테크 교육활동 홍보 물품 구입,2021-11-01,3198500,11번가 주식회사,에듀테크
대구중앙초등학교,2021학년도 에듀테크 활용 교육 활동을 위한 재료 구입비 지급,2021-11-01,324000,다원에듀테크,에듀테크
상원중학교,에듀테크 활용교육 실천교사 프로그램 관련 소프트웨어 구입(S2B),2021-11-01,454000,나이스쿨,에듀테크
와룡중학교,2021. 취약계층학생 에듀테크 콘텐츠 교재 구입,2021-11-01,12600,(주)교보문고,에듀테크
대구제일고등학교,에듀테크 활용교육 실천교사 운영에 따른 프로그램 사용비,2021-12-31,261800,애니시큐어 주식회사,에듀테크
대구공업고등학교,"(텍폴캠, 카드) (에듀테크) 참고 도서 구입(4차)",2021-12-31,308000,인터파크,에듀테크
대구와룡초등학교,에듀테크 활용 교육 운영비 지출,2021-12-30,45600,쿠팡(주),에듀테크
대구제일고등학교,에듀테크 활용교육 운영 소모품 구입,2021-12-29,9880,이베이코리아유한책임회사,에듀테크
호산고등학교,에듀테크실 디지털명판 구입,2021-12-29,500000,진영정보통신,에듀테크
호산고등학교,에듀테크 활용 수업・업무 효율화를 위한 기기 무선마우스키보드세트 구입,2021-12-27,769400,이베이코리아 유한책임회사,에듀테크
대구사수초등학교,에듀테크 활용교육을 위한 물품 구입(S2B),2021-12-27,87200,문구장터,에듀테크
대구두산초등학교,에듀테크 활용 교육 교구정리함 구입,2021-12-27,32700,11번가 주식회사,에듀테크
관음중학교,에듀테크 활용교육 실천을 위한 물품 구입비 지급,2021-12-27,90000,(주)교보문고,에듀테크
호산고등학교,에듀테크 융・복합 수업을 위한 교구 네오픽셀 외 6종 구입,2021-12-24,573020,이베이코리아 유한책임회사,에듀테크
대구용계초등학교,[카드] 2021학년도 에듀테크 활용교육 교사 동아리 운영 결과 나눔 협의회 ...,2021-12-24,72590,투썸파동가창,에듀테크
대구효신초등학교,2021. 에듀테크 활용교육 실천교사 활동을 위한 자료 구입비 지급,2021-12-24,63720,세기문구,에듀테크
대구죽곡초등학교,에듀테크 활용교육 실천교사 소모품 구입(카드),2021-12-24,53210,이베이코리아 유한책임회사,에듀테크
대구달서초등학교,2021. 에듀테크 활용교육 실천교사(동아리형) 학습자료 구입(카드),2021-12-24,124620,(주)아이스크림,에듀테크
대구팔공중학교,"에듀테크 모델학교 운영 물품 구입비 지급(캐비닛,노트북)",2021-12-24,3022510,아모스아인스가구,에듀테크
대구팔공중학교,에듀테크 모델학교 운영 물품 및 소모품 구입비 지급(지마켓),2021-12-23,1359520,이베이코리아 유한책임회사,에듀테크
대구동일초등학교,에듀테크 활용교육 실천교사 2팀 수업자료(문구류) 구입비 지급,2021-12-22,7370,(주)아이스크림미디어,에듀테크
대구장동초등학교,에듀테크 활용교육 실천 물품 구입,2021-12-22,1750,드림책서점,에듀테크
대구팔공중학교,에듀테크 모델학교 운영 물품 구입비 지급_(암막.콤비블라인드),2021-12-22,284000,(주)한솔아이엠비,에듀테크
대구동문초등학교,2-1 에듀테크 교육을 위한 자료 구입비 지급,2021-12-21,18630,필마트,에듀테크
성산중학교,2021. 에듀테크 활용 수업을 위한 물품(작품전시용) 구입비,2021-12-21,355220,(주)이베이코리아,에듀테크
황금중학교,2021 에듀테크 활용 교육 실천 동아리 프로젝트 학습용 물품(하드보드지 ...,2021-12-21,24660,줄리엣서점,에듀테크
대구팔공중학교,대구팔공중 에듀테크활용 모델학교 운영 물품 구입비 지급(태블릿),2021-12-20,1021500,(주)에듀에이드,에듀테크
동평중학교,2021학년도 2학기 두드림수업 대상 및 에듀테크 멘토 학생 상품 구입,2021-12-20,460920,이베이코리아 유한책임회사,에듀테크
대구강동초등학교,에듀테크 활용교육 실천교사 운영 물품(맹거스펀지만들기 외 8종) 구입,2021-12-20,991570,이베이코리아,에듀테크
경일여자중학교,에듀테크 활용 선도학교 물품 구입,2021-12-20,162000,인터파크,에듀테크
대구보건학교,2021 에듀테크활용교육 협의회비 지출,2021-12-20,44000,참마트대명점,에듀테크
대구보건학교,2021학년도 에듀테크 활용교육을 위한 학습자료 구입,2021-12-20,6000,(주)아성다이소,에듀테크
대구사월초등학교,2021. 에듀테크 활용교육 상품구입,2021-12-19,300000,대원상사,에듀테크
황금중학교,에듀테크 활용 교육 실천 동아리 책 제작비 지급,2021-12-17,200000,서경인쇄사,에듀테크
대구용계초등학교,[카드] 2021학년도 에듀테크 활용교육 교사 동아리 물품 구입,2021-12-17,1011990,(주)아이스크림미디어,에듀테크
대구사월초등학교,2021. 에듀테크 활용 교육동아리 업무협의회비 지급,2021-12-17,100000,BHC치킨 시지노변점,에듀테크
대구동천초등학교,(카드) 에듀테크 활용교육 실천교사 운영을 위한 교육재료(전자책 외) 구 ...,2021-12-17,527000,네이버파이낸셜 주식회사,에듀테크
대구동천초등학교,에듀테크 활용교육 실천교사 운영을 위한 소프트웨어(adobe creative cloud외,2021-12-16,616000,그린컴퓨터시스템,에듀테크
대구동일초등학교,2021학년도 에듀테크 활용교육 실천교사 2팀 수업자료(노트북파우치) 구입...,2021-12-16,37420,(주)위메프,에듀테크
호산고등학교,에듀테크 환경구축 기자재 디지털 액자 구입,2021-12-16,5970000,진영정보통신,에듀테크
대구동천초등학교,(카드) 에듀테크 활용교육 실천교사 운영을 위한 메이커 교육 재료비(코 ...,2021-12-16,171000,(주)이베이코리아,에듀테크
대구북동초등학교,2021. 에듀테크 활용 christmas culture class 운영 물품 구입비 지급,2021-12-16,199600,11번가주식회사,에듀테크
대구해서초등학교,2021. 에듀테크 활용 교육(1팀) 소모품 추가 구입,2021-12-15,115150,11번가,에듀테크
대구아양초등학교,에듀테크 중점학교 3차 협의회 실시(카드),2021-12-15,122170,이베이코리아 유한책임회사,에듀테크
호산고등학교,교원전문성 강화를 위한 에듀테크 수업 자료 도서 구입,2021-12-15,1656000,예스서점(월성점),에듀테크
대구해서초등학교,2021. 에듀테크 활용 교육 플랫폼 구입,2021-12-14,277200,Adobe(어도비),에듀테크
대구동일초등학교,2021학년도 에듀테크 활용교육 실천교사 2팀 수업자료(문구류) 구입비 지급,2021-12-14,6100,(주)아이스크림미디어,에듀테크
대구아양초등학교,에듀테크 중점학교 최종 협의회 실시(카드),2021-12-14,338300,엘리펀트피자,에듀테크
대구명곡초등학교,2021학년도 에듀테크 활용교육 실천교사 운영 물품 구입비 지출,2021-12-14,6000,(주)아이스크림미디어,에듀테크
대구방촌초등학교,에듀테크 활용교육 실천교사 물품(L자 홀더 외 1종) 구입비 지급,2021-12-13,5450,이베이코리아,에듀테크
대구중앙초등학교,[카드] 2021학년도 에듀테크 활용교육 활동 재료 구입비 지급,2021-12-13,39800,(주)이마트 만촌점,에듀테크
대구동일초등학교,2021학년도 에듀테크 활용교육 실천교사 2팀 수업자료(액정보호필름) 구입...,2021-12-13,31320,(주)위메프,에듀테크
대구장동초등학교,에듀테크 활용교육 실천 물품 구입,2021-12-10,24600,11번가 주식회사,에듀테크
호산고등학교,"에듀테크 환경구축 사업 추진을 위한 기자재 구입(가상현실 헤드셋, 글 ...",2021-12-10,4113000,글로벌로투스메타버스,에듀테크
호산고등학교,에듀테크 환경구축 물품 강연대 구입(조달),2021-12-10,252000,주식회사 투템디자인,에듀테크
대구동문초등학교,2-1 에듀테크 교육을 위한 자료 구입비 지급(4차)(지우개 외 6종),2021-12-10,168500,(주)아이스크림미디어,에듀테크
경일여자중학교,에듀테크활용선도학교 운영 물품 구입,2021-12-10,774480,인터파크,에듀테크
대진중학교,에듀테크활용교육을 위한 교육재료 및 학습준비물 구입 대금 지급,2021-12-10,96170,대진서적,에듀테크
신기중학교,2021학년도 취약계층 학생 에듀테크 콘텐츠 지원사업 학습교재((체크체크 ...,2021-12-09,31050,(주)알라딘커뮤니케이션,에듀테크
호산고등학교,에듀테크관련 로봇공학과정 지역기관 홍보용 USB 구입,2021-12-09,1995000,고려기프트,에듀테크
대명중학교,2021학년도 에듀테크 활용교육 실천교사 동아리 운영을 위한 소프트웨어 3...,2021-12-09,87018,Kahoot! ASA,에듀테크
경신고등학교,2021학년도 고교학점제 기반 조성 에듀테크존 기자재(학생용의자) 구입대 ...,2021-12-09,3990000,광덕체어,에듀테크
경신고등학교,2021학년도 고교학점제 기반 조성을 위한 에듀테크존 기자재(무선마이크) ...,2021-12-09,1178460,주식회사 위바,에듀테크
경신고등학교,2021학년도 고교학점제 기반 조성을 위한 에듀테크존 기자재 구입대금 지급,2021-12-09,1396360,이베이코리아 유한책임회사,에듀테크
대진중학교,에듀테크 활용 교육을 위한 참고도서 구입 대금 지급,2021-12-09,950,(주)알라딘커뮤니케이션,에듀테크
호산고등학교,에듀테크 활용 수업평가관련 프로그램 Adobe Captivate 구입,2021-12-09,462000,(주)맥플러스,에듀테크
경신고등학교,2021학년도 고교학점제 기반 조성을 위한 에듀테크존 기자재 구입대금 지 ...,2021-12-09,106000,주식회사 포머스,에듀테크
경신고등학교,2021학년도 고교학점제 기반 조성을 위한 에듀테크존 기자재(모니터) 구입...,2021-12-09,250000,엘지전자 주식회사,에듀테크
호산고등학교,"에듀테크 환경구축 선반, 책장 구입(G마켓)",2021-12-09,567060,이베이코리아 유한책임회사,에듀테크
호산고등학교,에듀테크 활용 학생 맞춤형 교수・학습 모델 개발을 위한 프로그램 U-Class...,2021-12-07,9924000,엠에이치소프트,에듀테크
대구관천초등학교,2021학년도 온라인 학습 연장을 위한 LMS 기반 에듀테크 프로그램비 지급,2021-12-07,500000,주식회사 클래스팅,에듀테크
대구공업고등학교,"(텍폴캠, 카드) 에듀테크 모델학교 운영을 위한 기자재 구입(맥북프로)",2021-12-07,3630000,애플코리아 유한회사,에듀테크
대구영선초등학교,2021학년도 에듀테크 활용교육 실천교사 활동 운영물품 구입비 지급,2021-12-07,129000,이베이코리아 유한책임회사,에듀테크
대구불로초등학교,2021. 유치원 에듀테크 활용 수업을 위한 테블릿 PC 구입비 지급,2021-12-06,1357810,이베이코리아 유한책임회사,에듀테크
대구세명학교,2021학년도 에듀테크 활용교사 동아리 교구 및 사무용품 구입비 지급,2021-12-03,290200,이베이코리아유한책임회사,에듀테크
대구월암초등학교,(카드)에듀테크 활용교육을 위한 학생상품(네임펜 세트 외 2종) 구입,2021-12-03,127928,디디바바,에듀테크
성당중학교,2021. 에듀테크 활용교육 학습자료 및 사무용품 구입비,2021-12-03,66100,(주)대성문구상사,에듀테크
대구팔공중학교,에듀테크 모델학교 운영을 위한 소모품 및 사무용품 구입비 지급,2021-12-03,427300,이베이코리아 유한책임회사,에듀테크
대구구지초등학교,2021학년도 에듀테크 활용교육 실천교사 동아리 운영을 위한 운영물품 구입,2021-12-02,78300,엘피300,에듀테크
대구학산초등학교,에듀테크 교육 도서 구입,2021-12-02,8380,교보문고(주),에듀테크
대구한실초등학교,에듀테크 활용 선도학교 운영 소프트웨어 구입(폴라리스오피스 외 1종),2021-12-02,161030,이베이코리아 유한책임회사,에듀테크
대구동신초등학교,2021학년도 에듀테크 활용교육 실천교사 물품 구입비 지급,2021-12-02,30240,(주)아이스크림미디어,에듀테크
