회계연도,기관명,계약명,계약일,계약금액,계약방법,계약상대자,키워드
2025,한림중학교,중3 진로 연계 관광교육 운영 경비,2025-12-04,1100000,1인수의,이음교육랩스,(전수)
2025,선흘초등학교,2025학년도 생태 동시집 제작,2025-12-04,1020000,1인수의,날날공장,(전수)
2025,노형초등학교,유치원 누리과정 재료(원목악기풀세트 외 6종) 구입,2025-12-04,3600000,1인수의,제주교재사,(전수)
2025,제주중학교,제주중학교 2025년 12월 수산물류 식재료 구입,2025-11-24,1759000,1인수의,제주씨푸드`,(전수)
2025,제주중학교,제주중학교 2025년 12월 과일류 식재료 구입,2025-11-24,2720300,1인수의,과일아삭협동조합,(전수)
2025,삼화초등학교,(원인)방과후프로그램 운영 물품 구입,2025-12-04,1196000,1인수의,제주페이퍼몰,(전수)
2025,제주영지학교,2025학년도 제64호 학교신문 발간,2025-12-04,2450000,1인수의,디자인오투출판기획,(전수)
2025,남원중학교,운동장 인조잔디 유지보수 작업,2025-12-04,2475000,1인수의,(주)엠에스그린,(전수)
2025,중문중학교,체육관 벽 보수,2025-12-04,2100000,1인수의,"서귀포유리, 샷시",(전수)
2025,중문중학교,(G2B)CCTV 영상감시장치 최신화 및 이전 설치(보안용카메라 외),2025-12-04,3799740,1인수의,(주)엠비에스,(전수)
2025,동광초등학교,12월~2월 돌봄교실 곤충액자만들기 구입,2025-12-04,1125000,1인수의,덕천곤충영농조합,(전수)
2025,새서귀초등학교,2025학년도 12월 방과후(과학탐구실험) 재료 구입,2025-12-04,1593000,1인수의,한라영재교구사,(전수)
2025,노형중학교,인쇄실 복사용지 구입,2025-12-04,2568000,1인수의,제주특별자치도장애인생산품판매시설,(전수)
2025,외도초등학교,2025년 12월 6학년 학교폭력예방 프로그램 및 재능발표회 운영 물품 대여,2025-12-04,1100000,1인수의,미래 컴퍼니,(전수)
2025,아라초등학교,[S2B]유치원 야외 안내 팻말 제작,2025-12-04,1820000,1인수의,아이동네조경산업,(전수)
2025,노형초등학교,저녁돌봄교실 특별프로그램 운영 물품(700 애니지점토 외 28종)구입,2025-12-04,1000000,1인수의,주식회사 인천문화당,(전수)
2025,한림중학교,중3 창업체험교육프로그램 운영 경비,2025-12-04,2000000,1인수의,이음교육랩스,(전수)
2025,제주영송학교,진로직업부 진로전담 학생 진단평가 도구(손기능훈련세트외 2종) 구입,2025-12-04,1296000,1인수의,알파통상,(전수)
2025,물메초등학교,"3, 4학년 교내 체험활동 케이크 만들기 재료 구입",2025-12-04,1320000,1인수의,쿠킹클래스카페 어썸,(전수)
2025,탐라중학교,(카드) 제주형 자율학교 공동교육과정 운영 물품 구입,2025-12-04,1039850,1인수의,주식회사신동아문구,(전수)
2025,제주여자중학교,2025학년도 외국어 학습자료(도서) 구입비 지출,2025-12-04,1292580,1인수의,현대서점,(전수)
2025,제주동초등학교,(카드) 2025학년도 유치원 학습준비물 구입(랜덤 캡슐 블럭 시리즈외),2025-12-04,3539850,1인수의,이케이 주식회사,(전수)
2025,제주서초등학교,유치원 교구(주방놀이 외) 구입,2025-12-04,2666000,1인수의,제주교재사,(전수)
2025,제주중앙여자고등학교,2025학년도 하반기 교직원 생일기념 상품권(탐나는전) 구입,2025-12-04,1770000,1인수의,농협은행(주)이도지점,(전수)
2025,표선중학교,수학과 친해지는 날 행사 및 수학 교과 운영 물품 구입,2025-12-04,1060360,1인수의,쿠팡(주),(전수)
2025,제주서중학교,체육 물품 구입,2025-12-04,2990000,1인수의,나이스민턴,(전수)
2025,제주제일중학교,2025학년도 2학년 2학기 학교폭력예방을 위한 진로체험 및 꿈·끼탐색주간 운영 물품 구입,2025-12-04,1549500,1인수의,백합문구,(전수)
2025,중문중학교,[카드]2025학년도 2학기 행복교실 요리 체험 재료 구입,2025-12-04,1120000,1인수의,비전나래,(전수)
2025,외도초등학교,(카드)2025학년도 유치원 17차 교육활동 재료 구입,2025-12-04,2103200,1인수의,이케이(키드키즈몰),(전수)
2025,한국뷰티고등학교,(중) 사제동행 제주 이해 진로 체험 활동 재료 구입,2025-12-04,1440000,1인수의,미애수다뜰 농촌교육농장,(전수)
2025,한라중학교,(카드)2025학년도 2학기 1학년 꿈끼탐색주간 운영 물품 구입(모루인형 재료),2025-12-04,1863500,1인수의,코니상사,(전수)
2025,제주여자상업고등학교,윈드오케스트라 운영 소모품 구입,2025-12-04,2987000,1인수의,제이뮤직,(전수)
2025,남녕고등학교,2025학년도 2차 열정꿈락(진로진학박람회) 물품 구입비용 지출,2025-12-04,1610000,1인수의,랩프로,(전수)
2025,노형초등학교,카드)유치원 비품(스탠바이미2) 구입(S2B),2025-12-04,1590000,1인수의,지엘컴퍼니,(전수)
2025,신성여자고등학교,2025학년도 졸업식 운영을 위한 물품(졸업기념선물-만년도장)) 구입,2025-12-04,3600000,1인수의,인터넷도장방,(전수)
2025,신산중학교,(카드)(중)독서교육 활성화를 위한 독서 프로그램 운영에 따른 물품 구입,2025-12-04,1000000,1인수의,제주풀무질,(전수)
2025,제주북초등학교,냉난방기 종합정밀 세척 용역비,2025-12-04,7796000,1인수의,엠씨(MC)시스템,(전수)
2025,도련초등학교,(유치원)크리스마스 스와그 키트 및 화분 구입,2025-12-04,1134000,1인수의,플라워화음,(전수)
2025,제주영지학교,(조달) 교내 정보화기기(모니터) 구입,2025-12-04,4620000,1인수의,조달청,(전수)
2025,제주여자상업고등학교,2026학년도 교과서 배부용 가방 구입,2025-12-04,1119940,1인수의,대한판촉 주식회사 제주점,(전수)
2025,표선초등학교,5학년 학습준비물 물품 구입,2025-12-04,1618000,1인수의,표선사러가쇼핑,(전수)
2025,동광초등학교,유치원 행사용 쇼핑백 구입,2025-12-04,1051600,1인수의,이케이 주식회사,(전수)
2025,서귀포여자고등학교,체육관 철거에 따른 이사 용역,2025-12-04,2200000,1인수의,제주익스프레스,(전수)
2025,동광초등학교,"몸 건강, 마음 건강 인성교육 프로그램 물품 구입",2025-12-04,2062500,1인수의,은로아트센터,(전수)
2025,대정서초등학교,2025년 디지털 기반 교육혁신 연구·선도학교 기반조성을 위한 전자칠판 조달 구입,2025-12-04,4972000,1인수의,제주지방조달청,(전수)
2025,광령초등학교,하반기 제3종 시설물 정기안전점검 후속조치 별관 발코니 천정 도색 작업,2025-12-04,1800000,1인수의,주식회사 성현건업,(전수)
2025,제주중앙여자고등학교,"2025학년도 교실수업개선 및 환경개선을 위한 과학기자재(마이크로플레이트 리더, 가스크로마토그래피) 구입",2025-12-04,30000000,1인수의,위드랩,(전수)
2025,한림초등학교,(S2B) 4분기 학습준비물 구입,2025-12-04,4234580,1인수의,주식회사 신동아문구,(전수)
2025,광양초등학교,교실 마루바닥 및 실내외 시설보수,2025-12-04,3380000,1인수의,주식회사 성현건업,(전수)
2025,한라초등학교,1학년 학습준비물 구입,2025-12-04,1072700,1인수의,주식회사 신동아문구,(전수)
2025,안덕초등학교,행정실 데스크톱컴퓨터 구입,2025-12-04,1094000,1인수의,제주지방조달청,(전수)
2025,신산중학교,(조달)(초)글로벌역량학교 환경 조성을 위한 예술실 TV 구입,2025-12-04,2439000,1인수의,제주지방조달청,(전수)
2025,노형중학교,2025학년도 혜낭도서관 장서점검 용역,2025-12-04,1360000,1인수의,마크누리,(전수)
2025,인화초등학교,2025학년도 유치원 식물 관찰놀이를 위한 운영물품 구입(텃밭상자 외),2025-12-04,1934000,1인수의,알뜰탑마트,(전수)
2025,아라중학교,(원인)수영장 시설 운영물품(쿨샷외 1종) 구입,2025-12-04,1225400,1인수의,주식회사 한도아이엔에스티,(전수)
2025,도순초등학교,2025학년도 초등돌봄교실 가전제품(전자레인지외 1종) s2b구입,2025-12-04,1490000,1인수의,삼성토탈서비스,(전수)
2025,오라초등학교,학생건강증진 운영물품(티볼공 외) 구입비 지급,2025-12-04,1800000,1인수의,스포츠마켓,(전수)
2025,삼화초등학교,(원인)초1~2 무상 방과후 프로그램 운영 용품 구입,2025-12-04,1057700,1인수의,동화문구,(전수)
2025,서귀서초등학교,"오케스트라 악기(트라이앵글 외 3종), 소모품 구입 및 클라리넷 수리",2025-12-04,1857000,1인수의,코스모스악기제주점,(전수)
2025,동광초등학교,교실용 잉크 외 1종 구입,2025-12-04,2182000,1인수의,삼다오에이시스템,(전수)
2025,동광초등학교,12월~2월 돌봄교실 학습자료 클레이 구입,2025-12-04,1155000,1인수의,미미나무,(전수)
2025,함덕초등학교,(유치원) 샌드아트 공연 및 체험비 지급,2025-12-04,1140000,1인수의,마이매직엔터테인먼트,(전수)
2025,월랑유치원,햇살반 12월 놀이재료 및 교원 사무용품 구입,2025-12-04,1246010,1인수의,제주교재사,(전수)
2025,월랑유치원,달님반 12월 놀이 재료 구입,2025-12-04,1034500,1인수의,아이꿈터 제주점,(전수)
2025,서귀포여자고등학교,체육물품 보관용 컨테이너 앵글 선반 제작,2025-12-04,2400000,1인수의,디하우징,(전수)
2025,신광초등학교,학교자율시간 편성.운영 관련 도서 구입,2025-12-04,1360530,1인수의,남문서점,(전수)
2025,표선초등학교,6학년 학습준비물 구입,2025-12-04,1185750,1인수의,주식회사 신동아문구,(전수)
2025,삼화초등학교,(원인)2025 학예회 음향 및 조명 설치비 지출,2025-12-04,3000000,1인수의,주식회사 더스테이지,(전수)
2025,인화초등학교,2025학년도 11월 선택형 방과후 컴퓨터 프로그램 위탁운영비 지급,2025-12-04,7097000,1인수의,사회적협동조합제주교육나눔,(전수)
2025,애월고등학교,페이퍼클립외 15종 사무용품 구입,2025-12-04,1202400,1인수의,알파제주법원점,(전수)
2025,외도초등학교,2025년 12월 식생활관 소모품 구입(세척기린스외),2025-12-04,2043400,1인수의,(주)한라인터내셔날,(전수)
2025,외도초등학교,2025년 12월 4분기 3~4학년 학습준비물 구입(접착식메모지 외),2025-12-04,1427620,1인수의,주식회사 신동아문구,(전수)
2025,도리초등학교,(카드) 2025 마을교육공동체 선도학교 김장나눔사업 운영물품 구입(김치통 외),2025-12-04,2141280,1인수의,마트클럽,(전수)
2025,제주여자중학교,2025학생오케스트라 운영에 따른 악보구입비 지출,2025-12-04,1500000,1인수의,서울음악사,(전수)
2025,보성초등학교,방과후학교 배드민턴 물품 구입(셔틀콕 외 1종),2025-12-04,1065000,1인수의,SB스포츠,(전수)
2025,가마초등학교,2025년 디지털 기반 학생 맞춤 교육 성과 공유를 위한 운영물품 구입,2025-12-04,1000000,1인수의,제주교육미디어,(전수)
2025,제주제일중학교,(S2B) 2025학년도 학교운동부(야구부) 동계훈련 용품 구입,2025-12-04,8000000,1인수의,야수베이스볼,(전수)
2025,신제주초등학교,(원인)2025학년도 12월 선택형 방과후 프로그램 교재교구비 지급(프라모델 교재교구비),2025-12-04,1023000,1인수의,싼타쓰,(전수)
2025,신제주초등학교,(원인)2025학년도 12월 선택형 방과후 프로그램 교재교구비 지급(컴퓨터 교재교구비),2025-12-04,2682000,1인수의,사회적협동조합 창의융합인재교육원,(전수)
2025,신제주초등학교,(원인)2025학년도 12월 선택형 방과후 프로그램 교재교구비 지급(독서논술 교재교구비),2025-12-04,1008000,1인수의,창의개발 제주지사,(전수)
2025,신제주초등학교,(원인)2025학년도 12월 선택형 방과후 프로그램 교재교구비 지급(과학탐구 교구교재비),2025-12-04,1710000,1인수의,더 드론,(전수)
2025,서귀중앙여자중학교,2025학년도 신문활용동아리 활동 운영 물품 구입,2025-12-04,1570000,1인수의,(주)코리아정보,(전수)
2025,한림공업고등학교,학교 시설관리유지에 따른 물품(열쇠 자커 외 34종) 구입,2025-12-04,1025200,1인수의,신흥철물,(전수)
2025,서귀포산업과학고등학교,2025년 자영생명산업과 아열대하우스 3중비닐 수리,2025-12-04,1000000,1인수의,주식회사 한라자동화,(전수)
2025,동화초등학교,12월 과학교구 및 과학실험실습재료(메스플라스크 외 30종）구입,2025-12-04,1024200,1인수의,제주교육미디어,(전수)
2025,아라초등학교,2025학년도 유치원 찾아오는 원예 체험활동(나만의 트리 꾸미기) 재료 구입,2025-12-04,1650000,1인수의,풀퍼센트,(전수)
2025,백록초등학교,2025학년도11월 컴퓨터교실 위탁용역비 지급,2025-12-04,4702500,1인수의,사회적협동조합 창의융합인재교육원,(전수)
2025,서귀포대신중학교,사무용품 구입,2025-12-04,1117800,1인수의,오피스디포 서귀포점(주),(전수)
2025,제주영지학교,통학버스 11월분 유류(경유)구입,2025-12-04,1686430,1인수의,성신주유소,(전수)
2025,장전초등학교,2025학년도 IB 학교 운영 물품(이젤패드 외) 구입,2025-12-04,1128000,1인수의,주식회사 신동아문구,(전수)
2025,삼성여자고등학교,행정실 사무용품 구입,2025-12-04,1750800,1인수의,오피스디포 서귀포점,(전수)
2025,영평초등학교,[카드] 2025학년도 3학년 크리스마스 DIY 쿠키 세트 구입,2025-12-04,1008000,1인수의,진진제과,(전수)
2025,성읍초등학교,[카드] 디지털튜터 운영에 따른 물품(뚜루뚜루 코딩로봇 외 12종) 구입,2025-12-04,1109800,1인수의,(주)아이스크림미디어,(전수)
2025,신광초등학교,2025학년도 1학년 평화교실 컵케이크 만들기 재료 구입(케이크시트빵 외 4종),2025-12-04,1380000,1인수의,아트크림공방,(전수)
