계약번호,구분,계약명,계약일,금액,수요기관,학교코드,급별,시도,상세URL,학교명,업체명
R26TE16603708,기술용역,광남중 AI리더 워크숍 운영 위탁 용역 계약 ,2026-07-13,4570000,서울특별시성동교육청 광남중학교,7134122,중학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02043701&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,광남중학교,코리아아톰즈 주식회사
R26TE16604038,기술용역,2026 창의융합과학특강(AI기초 체험교실) 전공체험 프로그램 차량 임차,2026-07-15,480000,경기도교육청 세마고등학교,7530936,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02055221&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,세마고등학교,부자관광(주)
R26TE16604091,기술용역,AI교과융합 프로그램 운영 계약,2026-07-10,6000000,경기도교육청 고림고등학교,7531242,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02052087&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,고림고등학교,(주)드림베이스
R26TE16604247,기술용역,"2026학년도 AI, 디지털체험기관 견학 전세버스 임차 ",2026-06-30,800000,충청남도교육청 충청남도천안교육지원청 환서중학교,8151228,중학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02014975&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,환서중학교,신성관광여행사(주)
R26TE16604310,기술용역,2026년 AI 및 ICT 융합 메이커톤 계약,2026-07-09,2970000,울산광역시교육청 화봉고등학교,7480171,고등학교,울산광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02041714&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,화봉고등학교,이지메이커스
R26TE16605968,기술용역,인천이음고등학교 AI 융합형 교육실 구축 전기공사 설계용역,2026-07-13,3000000,인천광역시교육청 인천이음고등학교,7310628,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02057186&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인천이음고등학교,주식회사경기기술단
R26TE16605969,기술용역,2026학년도 아산충무고등학교 여름방학 AI·천체관측 체험학습 위탁용역 ,2026-07-15,8619000,충청남도교육청 아산충무고등학교,8140491,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02055149&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,아산충무고등학교,아시아여행사(주)
R26TE16606005,기술용역,인천이음고등학교 AI 융합형 교육실 구축공사 설계용역,2026-07-13,7900000,인천광역시교육청 인천이음고등학교,7310628,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02056890&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인천이음고등학교,건축사사무소 놀이터
R26TE16609089,기술용역,인천이음고등학교 AI 융합형 교육실 구축공사 설계용역,2026-07-13,7900000,인천광역시교육청 인천이음고등학교,7310628,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02056890&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인천이음고등학교,건축사사무소 놀이터
R26TE16609103,기술용역,인천이음고등학교 AI 융합형 교육실 구축 전기공사 설계용역,2026-07-13,3000000,인천광역시교육청 인천이음고등학교,7310628,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02057186&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인천이음고등학교,주식회사경기기술단
R26TE16632035,기술용역,2026학년도 능동고등학교 소프트웨어 융합 교과특성화학교 방학 캠프 버스 임차,2026-07-20,700000,경기도교육청 능동고등학교,7530942,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02056651&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,능동고등학교,(주) 태진관광여행사
R26TE16632131,기술용역,양명여고 AI 모의면접기 렌탈,2026-06-29,8000000,경기도교육청 양명여자고등학교,7530190,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02003828&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,양명여자고등학교,주식회사 인핸스유
R26TE16633022,기술용역,통진중학교 정보교과활동 AI중점학교 운영에 따른 AI프로그램 체험 계약,2026-06-09,5000000,경기도김포교육청 통진중학교,7771012,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01948618&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,통진중학교,(주)미래체험연구소
R26TE16634080,기술용역,AI 융합탐구프로그램 체험학습,2026-07-16,800000,대구광역시교육청 성화여자고등학교,7240091,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02058708&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,성화여자고등학교,희성고속관광(주)
R26TE16634969,기술용역,논산여상고 AI 활용 면접 캠프 위탁,2026-07-14,2330000,충청남도교육청 논산여자상업고등학교,8140152,고등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02058993&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,논산여자상업고등학교,제이씨에스
R26TE16635790,기술용역,"광운인공지능고등학교 2026년도 광운제 음향,조명,악기 렌탈 용역",2026-06-22,3575000,서울특별시교육청 광운인공지능고등학교,7011505,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02027077&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,광운인공지능고등학교,노매드뮤직
R26TE16636459,기술용역,AI 미래교육 설계를 위한 연수 버스 임차비 지급,2026-07-14,1300000,인천광역시교육청 인천대건고등학교,7310068,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02059455&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인천대건고등학교,주식회사 갤럭시관광
R26TE16636679,기술용역,AI활용 수학체험프로그램 용역,2026-06-29,10000000,경기도교육청 부흥고등학교,7530074,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02021857&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,부흥고등학교,주식회사 교육문화
R26TE16636975,기술용역,AI 미래교육 설계를 위한 연수 버스 임차비 지급,2026-07-14,1300000,인천광역시교육청 인천대건고등학교,7310068,고등학교,인천광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02059455&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,인천대건고등학교,주식회사 갤럭시관광
R26TE16637303,기술용역,과천중앙고 AI활용 수학교육 프로그램 운영,2026-07-14,4640000,경기도교육청 과천중앙고등학교,7530469,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02044636&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,과천중앙고등학교,주식회사 교육문화
R26TE16637868,기술용역,신원중 중학생 드론.코딩 연계 미래기술 체험교육 용역 계약,2026-07-14,1460000,경기도교육청 경기도고양교육지원청 신원중학교,7621314,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02056694&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,신원중학교,동국대학교 드론아카데미
R26TE16637881,기술용역,덕산고등학교  AI융합교실 조성 설계 용역 계약,2026-07-14,10215000,경기도교육청 덕산고등학교,7530555,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02058761&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,덕산고등학교,건축사사무소 호란
R26TE16639564,기술용역,2026학년도 이리남초 AI 기반 미래형 승마체험 차량 임차용역,2026-07-13,1050000,전북특별자치도교육청 전북특별자치도익산교육지원청 이리남초등학교,8352085,초등학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02054139&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,이리남초등학교,(유)현대고속관광
R26TE16639564,기술용역,2026학년도 이리남초 AI 기반 미래형 승마체험 차량 임차용역,2026-07-13,1050000,이리남초등학교,8352085,초등학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02054139&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,이리남초등학교,(유)현대고속관광
R26TE16639707,기술용역,신원중 중학생 드론.코딩 연계 미래기술 체험교육 용역 계약,2026-07-14,1460000,경기도교육청 경기도고양교육지원청 신원중학교,7621314,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02056694&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,신원중학교,동국대학교 드론아카데미
R26TE16641781,기술용역,6학년 2학기 AI 디지털교과서 구독 계약,2026-07-14,6289500,충청남도홍성교육청 홍성초등학교,8261040,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02058078&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,홍성초등학교,(주)천재교과서
R26TE16641821,기술용역,덕산고등학교  AI융합교실 조성 설계 용역 계약,2026-07-14,10215000,경기도교육청 덕산고등학교,7530555,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02058761&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,덕산고등학교,건축사사무소 호란
R26TE16643729,기술용역,2026년 AI기반 독서주제탐구 프로그램 용역 계약,2026-07-14,3850000,경기도교육청 시온고등학교,7530176,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02044851&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,시온고등학교,진담
R26TE16644232,기술용역,심석고 AI 매직콘서트 용역계약,2026-07-20,6000000,경기도교육청 심석고등학교,7530546,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02061717&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,심석고등학교,돋보기
R26TE16644580,기술용역,2026학년도 중학생 대상 AI 레벨업 프로그램 위탁용역,,15300000,대구광역시교육청 대구소프트웨어마이스터고등학교,7240454,고등학교,대구광역시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02061224&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,대구소프트웨어마이스터고등학교,(주)라인교육개발
R26TE16644601,기술용역,2026년 AI기반 독서주제탐구 프로그램 용역 계약,2026-07-14,3850000,경기도교육청 시온고등학교,7530176,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02044851&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,시온고등학교,진담
R26TE16647667,기술용역,6학년 2학기 AI 디지털교과서 구독 계약,2026-07-14,6289500,충청남도홍성교육청 홍성초등학교,8261040,초등학교,충청남도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02058078&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,홍성초등학교,(주)천재교과서
R26TE16663984,기술용역,독서인문교육을 위한 '2026 하안의 책' 메타버스(ZEP) 맵 구축 용역,2026-07-10,3000000,경기도교육청 경기도광명교육지원청 하안중학교,7591012,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02048493&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,하안중학교,주식회사 알아이디
R26TE16664665,기술용역,R&DE반 하계역량강화교육 피지컬 AI 캠프 위탁용역,2026-07-15,28432000,중소벤처기업부 구미전자공업고등학교,1421116,고등학교,경상북도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02063365&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,구미전자공업고등학교,(주)핸즈온러닝
R26TE16665272,기술용역,AI리터러시 교육 프로그램 용역 계약,,5400000,경기도남양주교육청 장내중학교,7652109,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02063033&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,장내중학교,주식회사 학토재교육센터
R26TE16665750,기술용역,AI·디지털 활용 선도학교 전체 교직원 워크숍 전세버스 임차 용역,2026-07-14,1320000,경기도교육청 경기도화성오산교육지원청 서연중학교,7679423,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02039404&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,서연중학교,부자관광(주)
R26TE16665818,기술용역,2026학년도 정천초 인공지능 체험교육 계약,2026-07-15,19000000,경기도수원교육청 정천초등학교,7541112,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02059575&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,정천초등학교,주식회사 달꿈
R26TE16666388,기술용역,2026 창의융합과학특강(AI기초 체험교실) 전공체험 프로그램 차량 임차,2026-07-15,480000,경기도교육청 세마고등학교,7530936,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02055221&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,세마고등학교,부자관광(주)
R26TE16669045,기술용역,원일중 에듀테크 교육 모델학교 구축(과학실 리모델링) 이전 용역 계약,2026-07-15,5170000,경기도안산교육청 원일중학교,7611024,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02061282&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,원일중학교,신성디자인
R26TE16669112,기술용역,2026학년도 정천초 인공지능 체험교육 계약,2026-07-15,19000000,경기도수원교육청 정천초등학교,7541112,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02059575&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,정천초등학교,주식회사 달꿈
R26TE16670108,기술용역,2026학년도 광탄중 AI 디지털 활용 선도학교 에듀테크 학생캠프 임대버스 계약,2026-07-15,550000,경기도교육청 경기도파주교육지원청 광탄중학교,7681012,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02064645&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,광탄중학교,(주)뉴신일관광
R26TE16670854,기술용역,서현고 AI+X 프로젝트 운영,2026-07-14,1600000,경기도교육청 서현고등학교,7530081,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02064754&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,서현고등학교,주식회사 어썸스쿨
R26TE16671415,기술용역,예림디자인고 AI 융합형교실 구축 건축설계,2026-07-15,9000000,서울특별시교육청 예림디자인고등학교,7011184,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02064425&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,예림디자인고등학교,주식회사 호가건축사사무소
R26TE16671586,기술용역,2026학년도 광탄중 AI 디지털 활용 선도학교 에듀테크 학생캠프 임대버스 계약,2026-07-15,550000,경기도교육청 경기도파주교육지원청 광탄중학교,7681012,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02064645&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,광탄중학교,(주)뉴신일관광
R26TE16671808,기술용역,"특성화고 AI역량강화 빅데이터제작,디지털 리터러시 함양 프로그램 위탁교육",2026-07-10,11000000,전북특별자치도교육청 글로벌학산고등학교,8321236,고등학교,전북특별자치도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02064986&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,글로벌학산고등학교,주식회사 아워스토리
R26TE16672398,기술용역,서현고 AI+X 프로젝트 운영,2026-07-14,1600000,경기도교육청 서현고등학교,7530081,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02064754&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,서현고등학교,주식회사 어썸스쿨
R26TE16674549,기술용역, 2026학년도 1학기 자율과정 [AI바이브코딩] 프로그램운영 용역 계약,2026-07-13,5544000,경기도교육청 군포중앙고등학교,7531272,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA02056389&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,군포중앙고등학교,주식회사 휴몬랩
R26TE16674587,기술용역,"2026학년도 미래교육프로그램(인공지능 히어로, 트렌드 히어로) 용역",2026-06-23,6534000,경기도교육청 용문고등학교,7530605,고등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R26TA01960775&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,용문고등학교,주식회사 어썸스쿨
