회계연도,기관명,계약방법,계약명,계약일,계약금액,계약상대자,키워드
2026,부산컴퓨터과학고등학교,1인수의,학생카페설치공사 감리용역비 지급,2026-01-30,2000000,포유종합건축사사무소,(전수)
2026,강서유치원,1인수의,교내 업무용 메신저 서버 데스크탑PC 구입비 지출(나라장터 구입분),2026-01-30,1506900,주식회사 주연테크,(전수)
2026,가야고등학교,1인수의,2026학년도 신입생 체육복(동.하복) 제작 건 계약 요청,2026-01-29,14775000,키디폴,(전수)
2026,부산한별학교,1인수의,전자칠판(인터렉티브화이트보드) 구입,2026-01-29,180180000,부산지방조달청,(전수)
2026,부산한별학교,1인수의,"2026년 관리실 비품(냉장고, 전자레인지) 구입",2026-01-29,9577000,부산지방조달청,(전수)
2026,부산한별학교,1인수의,정보교실 컴퓨터 모니터 구입,2026-01-29,11346000,부산지방조달청,(전수)
2026,혜화여자고등학교,1인수의,2026학년도 신입생 학생 체육복 대금 지출,2026-01-29,14430000,타펨코리아,(전수)
2026,강서유치원,1인수의,원장실 노트북 및 모니터 구입비 지출,2026-01-29,1695100,엘지전자(주),(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(회전형 디스플레이외),2026-01-29,1954000,일신OA시스템 (주),(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 비품 구입 대금 지출(관리실 프린터),2026-01-29,2745000,캐논코리아 주식회사,(전수)
2026,강서유치원,1인수의,운영실 전자제품 구입비 지출(나라장터 구입분),2026-01-29,6633610,블루닉스 주식회사,(전수)
2026,강서유치원,1인수의,운영실 전자제품 구입비 지출(학교장터구입분),2026-01-29,3059000,교양사,(전수)
2026,강서초등학교,1인수의,2026년 전기안전관리 용역비 지급,2026-01-28,14000000,(주)쌍용전기안전공단,(전수)
2026,명진중학교,2인이상수의,2026학년도 3학년 현장체험학습 차량용역임차비 지출,2026-01-28,8891000,(주)굿월드관광,(전수)
2026,부산한별학교,1인수의,"2026년 교실, 특별실, 관리실 책상유리 제작",2026-01-28,4543000,이지웰테크,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(유아용 교구),2026-01-27,14599300,주식회사 파랑새교구,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(자료실 모빌렉),2026-01-27,18409000,(주)동성오에이,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(신발장외),2026-01-27,15664000,일신교구산업,(전수)
2026,강서초등학교,1인수의,신설학교 교육환경 구축을 위한 교원용 데스크톱컴퓨터 구매,2026-01-27,77802120,주식회사 에이텍컴퓨터,(전수)
2026,신연초등학교,1인수의,(원인행위)재개교 준비를 위한 중앙현관(천정) 전기공사 시행,2026-01-27,5000000,대양전기,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 교실 유아용 교구 구입 대금 지출,2026-01-27,29732950,그린키즈몰,(전수)
2026,강서초등학교,1인수의,도서관 내 슬라이딩 도어 설치 공사 실시,2026-01-27,2210000,다 된다 성일건업,(전수)
2026,구서여자중학교,2인이상수의,2026학년도 3학년 현장체험학습 차량비 지출,2026-01-26,4800000,(주)스카이투어,(전수)
2026,구서여자중학교,2인이상수의,2026학년도 2학년 현장체험학습 차량비 지출,2026-01-26,11814000,(주)스카이투어,(전수)
2026,구서여자중학교,2인이상수의,2026학년도 1학년 현장체험학습 차량비 지출,2026-01-26,2400000,(주)스카이투어,(전수)
2026,개금여자중학교,1인수의,"2026학년도 1,2,3학년 현장체험학습 차량비 지출(s2b)",2026-01-26,23487600,(주) 부산은성관광,(전수)
2026,강서유치원,1인수의,유치원 자료보관용 모빌랙 구입비 지출,2026-01-26,19148840,주식회사갑일오피스,(전수)
2026,신연초등학교,1인수의,(원인행위)재개교 준비를 위한 노후화된 중앙현관 환경재구성 시행,2026-01-26,39000000,(주)오감,(전수)
2026,연제고등학교,2인이상수의,2026학년도 신입생 체육복(동복 및 하복)구입비 지급,2026-01-26,15682800,키디폴,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(행정실 캐비닛등),2026-01-23,4640000,주식회사 위노스,(전수)
2026,강서유치원,1인수의,교원용 데스크탑 PC 구입비 지출(나라장터 구입분),2026-01-23,25892560,주식회사 주연테크,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(비디오 프로젝터),2026-01-23,2530000,주식회사 트리엠,(전수)
2026,금명중학교,1인수의,2026학년도 신입생 체육복 구입비 지출,2026-01-23,9030000,부산복지체육복사업부,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(회의실 접이식의자),2026-01-23,2672000,(주)베스툴,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(행정실 파티션),2026-01-23,2737000,주식회사 위노스,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(행정실 책상등),2026-01-23,1747000,주식회사 위노스,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(보건실 침대),2026-01-23,1060000,(주)아이땅,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(보건실 로커등),2026-01-23,1982000,주식회사 위노스,(전수)
2026,강서초등학교,1인수의,신설학교 교육환경 구축을 위한 교원용 모니터 구매,2026-01-23,23800000,엘지전자 주식회사,(전수)
2026,용산초등학교,1인수의,2026학년도 모듈러교실 무인경비 용역비 지급,2026-01-23,1293967,(주) 에스원,(전수)
2026,동래고등학교,2인이상수의,2026학년도 신입생 체육복 구매대금 지출(G2B),2026-01-23,22310000,타펨코리아,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(행정실 접이식의자),2026-01-23,1002000,(주)베스툴,(전수)
2026,신연초등학교,1인수의,(원인행위)신설학교 교구(목적성경비) 학생용 책걸상 추가 조달 구매,2026-01-23,4383540,부산지방조달청,(전수)
2026,새결유치원,1인수의,"새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(원장실 탁자, 책장)",2026-01-22,2358000,주식회사 코아스,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(휴게실 의자),2026-01-22,2004000,(주)베스툴,(전수)
2026,신연초등학교,1인수의,(원인행위)신설학교 교구(목적성경비) 및 스마트 교육환경 구축 사업비(목적성경비) 전자칠판,2026-01-22,86916830,부산지방조달청,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(휴게실 실습대),2026-01-22,2800000,주식회사 다나,(전수)
2026,강서초등학교,1인수의,"신축 강서초등학교 라운드장 및 기술가정실 1,2수전 메꿈 가구 제작",2026-01-22,9866000,진보퍼니처,(전수)
2026,강서유치원,1인수의,제본용 천공기 구입비 지출,2026-01-22,4976730,가평테크,(전수)
2026,강서유치원,1인수의,운영실 비품 구입비 지출(나라장터 구입분),2026-01-22,109619770,주식회사 아모스아인스가구,(전수)
2026,강서유치원,1인수의,영양교사실 비품 구입비 지출,2026-01-22,5691540,주식회사 아모스아인스가구,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(문서고 모빌렉),2026-01-22,6457000,(주)동성오에이,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(문서세단기),2026-01-22,1460000,주식회사대진코스탈,(전수)
2026,강서초등학교,1인수의,교직원용 신발장 조달 구입,2026-01-22,4465000,(주)동연디자인,(전수)
2026,강서초등학교,1인수의,게시판 제작 구입,2026-01-22,28116000,한일칠판,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(원장실 소파),2026-01-22,2748000,(주)동연디자인,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(원장실 의자),2026-01-22,2880000,주식회사 기영포맥스,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(휴게실 탁자),2026-01-22,1262000,주식회사 위노스,(전수)
2026,부산한별학교,1인수의,2026년 강당 의자보관대 구입(학교장터),2026-01-22,1950000,(주)대성기업,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(원장실 책상),2026-01-22,2859000,주식회사 코아스,(전수)
2026,부산한별학교,1인수의,학습자료실 비품 조달구입(G2b),2026-01-21,10543000,부산지방조달청,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(교무실 의자),2026-01-21,7475000,(주)베스툴,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(교무실 책상),2026-01-21,11616000,주식회사 위노스,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(교무실 책상등),2026-01-21,8910000,주식회사 위노스,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(전자칠판),2026-01-21,9400000,주식회사오맥스,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(교무실 캐비닛),2026-01-21,10086000,주식회사 위노스,(전수)
2026,강서유치원,1인수의,문서세단기 구입비 지출,2026-01-21,2530590,주식회사대진코스탈,(전수)
2026,부산한별학교,1인수의,(학습교구) 교실 비품(후면게시판) 구입(S2B),2026-01-21,9960000,주식회사 도홍,(전수)
2026,부산한별학교,1인수의,2026년 미술준비실 지류함 구입(학교장터),2026-01-21,1200000,(주)멘퍼스,(전수)
2026,부산한별학교,1인수의,2026학년도 유치원 교실 비품 구입(학교장터),2026-01-21,4175000,(주)아이꿈터,(전수)
2026,부산한별학교,1인수의,2026학년도 유치원 교실 다용도 칠판 구입(학교장터),2026-01-21,1344000,(주)파랑새교구,(전수)
2026,부산한별학교,1인수의,2026학년도 유치원 교실 교육용 놀이세트 구입(학교장터),2026-01-21,1316400,주식회사 도홍,(전수)
2026,새결유치원,1인수의,새결유치원 신설 개원에 따른 각종 비품 구입 대금 지출(텔레비젼),2026-01-21,9695000,삼성전자 주식회사,(전수)
2026,강서초등학교,1인수의,신축교사 베이크아웃 용역,2026-01-21,21660000,비앤케이케어 새집증후군,(전수)
2026,부흥중학교,2인이상수의,2026학년도 3학년 현장체험학습 경비(차량비) 지급,2026-01-20,10711000,(주)스카이투어,(전수)
2026,부산한별학교,1인수의,행정실 비품 구입(g2b),2026-01-20,10241000,부산지방조달청,(전수)
2026,부산한별학교,1인수의,특수교육실무원실 및 환경미화원실 비품 구입(g2b),2026-01-20,11498000,부산지방조달청,(전수)
2026,화신중학교,2인이상수의,2026학년도 1학년 현장체험학습비(차량비) 지출,2026-01-20,6600000,경남고속뉴부산관광주식회사,(전수)
2026,화신중학교,2인이상수의,2026학년도 2학년 현장체험학습 차량비 지출,2026-01-20,15300000,경남고속뉴부산관광주식회사,(전수)
2026,부산한별학교,1인수의,인쇄실 비품 구입(g2b),2026-01-20,5401000,부산지방조달청,(전수)
2026,부산한별학교,1인수의,2026년 행정업무용 컴퓨터 및 모니터 구입,2026-01-20,14568000,부산지방조달청,(전수)
2026,강서유치원,1인수의,2026. 강서유치원 원가 제작 지출,2026-01-20,2090000,원뮤직,(전수)
2026,강서유치원,1인수의,강서유치원 개원준비를 위한 베이크아웃 용역비 지출,2026-01-20,11200000,공기수비대 부산해운대지부,(전수)
2026,부산한별학교,1인수의,(학습교구)칠판 조달구입(G2B),2026-01-20,49000000,부산지방조달청,(전수)
2026,부산한별학교,1인수의,숙직실 비품 구입(g2b),2026-01-20,2830000,부산지방조달청,(전수)
2026,강서유치원,1인수의,개교요원 업무용컴퓨터 구입비 지출,2026-01-20,16802340,주식회사 주연테크,(전수)
2026,부산한별학교,1인수의,교직원 휴게실 비품 구입(g2b),2026-01-20,6506000,부산지방조달청,(전수)
2026,화신중학교,2인이상수의,2026학년도 3학년 현장체험학습비(차량비) 지출,2026-01-20,10677000,경남고속뉴부산관광주식회사,(전수)
2026,강서유치원,1인수의,교육용 기자재 구입비 지출(교실용 TV),2026-01-20,21176740,삼성전자 주식회사,(전수)
2026,부산한별학교,1인수의,2026학년도 부산한별학교 유치원 교실 역할놀이 교구(장) 구입(조달),2026-01-19,3850000,부산지방조달청,(전수)
2026,새결유치원,1인수의,유치원 신설 개원에 따른 베이크아웃 용역 대금 지출,2026-01-19,8460000,공기수비대 부산지부,(전수)
2026,세연고등학교,1인수의,"내진보강 및 기타공사 준공금(관급자재, 차양)",2026-01-19,36548300,조달청(G2B 나라장터),(전수)
2026,신연초등학교,1인수의,(원인행위)신연초등학교 지문인식기 설치,2026-01-19,1980000,엠케이시큐리티,(전수)
