학교,시도,도메인,링크문구,링크URL
새금초등학교,경기,schoolaw.lawinfo.or.kr,스쿨로 배너.jpg,http://schoolaw.lawinfo.or.kr/
새금초등학교,경기,www.ebs.co.kr,ebs.jpg,http://www.ebs.co.kr/
새봄초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
새봄초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
새솔고등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
새솔고등학교,경기,mysaesol.cafe24.com,,https://mysaesol.cafe24.com/cos/regi/login.php
새솔고등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
새솔고등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
새솔초등학교,경기,www.ekape.or.kr,축산물 이력번호 조회하기,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=6508300040
새솔초등학교,경기,read365.edunet.net,사본 -독서로_DLS.png,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%83%88%EC%86%94%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&amp;provCode=J10&amp;neisCode=J100007331
새솔초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
새솔초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
서경초등학교,경기,www.ekape.or.kr,축산물이력표시,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=6788300034
서경초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
서경초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
서당초등학교,경기,read365.edunet.net,우리학교 도서검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%84%9C%EB%8B%B9%EC%B4%88%20%EB%8F%84%EC%84%9C%EA%B4%80&amp;provCode=J10&amp;neisCode=J100002236
서당초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/
서룡초등학교,경기,www.goeyi.kr,회원가입,https://www.goeyi.kr/seoryong-e/sb/sbscrb/insertSbscrbInfo01.do
서룡초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr
서면초등학교,경기,www.goegm.kr,회원가입,https://www.goegm.kr/seomyun-e/sb/sbscrb/insertSbscrbInfo01.do
서면초등학교,경기,read365.edunet.net,image01.png,https://read365.edunet.net
서면초등학교,경기,www.keris.or.kr,e055bc69128b6b6090b4831d38ae7201.jpg,https://www.keris.or.kr/main/main.do
서면초등학교,경기,www.youthlabor.co.kr,3cd2c2d8881361ea3b62466c330280ef.jpg,https://www.youthlabor.co.kr/
서면초등학교,경기,www.schoolhealth.kr,66dc7e28b3e3a39196b5128e983ecfad.png,https://www.schoolhealth.kr/
서면초등학교,경기,www.safetykorea.kr,safetykorea.jpg,https://www.safetykorea.kr/
서면초등학교,경기,www.dokdohistory.com,dokdo.jpg,http://www.dokdohistory.com/main.do
서면초등학교,경기,www.textbook114.com,826c10f9ffdb7adbbf040ad80f8ca03a.jpg,https://www.textbook114.com/index.jsp
서면초등학교,경기,www.kemco.or.kr,571708da0fd2d23366de10841c979745.jpg,http://www.kemco.or.kr/
서면초등학교,경기,www.greeninet.or.kr,601d3680a78a20a8e9bac0bd0977f321.jpg,http://www.greeninet.or.kr/
서면초등학교,경기,www.crezone.net,fc6fc01163e32e1c95f6c63359da796a.jpg,http://www.crezone.net/main
서면초등학교,경기,www.sportsg1.or.kr,bd11435ed513b7d9380b493f53af98ca.jpg,http://www.sportsg1.or.kr/
서면초등학교,경기,www.toctocmath.kr,수학탐험대.png,https://www.toctocmath.kr/
서면초등학교,경기,www.airkorea.or.kr,배너_03.png,https://www.airkorea.or.kr/web/
서신중학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
서신중학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
서신중학교,경기,doran.edunet.net,65e54610c7ef553c02d49ea789a495b8.jpg,https://doran.edunet.net/
서신중학교,경기,www.crezone.net,9052ebe152de025b488eeeb889bd3b70.png,http://www.crezone.net
서신중학교,경기,www.textbook114.com,1c41887180f27fc3ff4bf87e820bf6bb.png,https://www.textbook114.com/index.jsp?mainChange=N
서신초등학교,경기,www.ekape.or.kr,우수축산물 이력번호조회_서신초,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1248300634
서신초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
서신초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
서신초등학교,경기,www.ggssia.or.kr,안전공제회.png,https://www.ggssia.or.kr/sub/sub04_01.php?boardid=news&amp;mode=view&amp;idx=22&amp;sk=&amp;sw=offset=&amp;category=
서신초등학교,경기,seosin.dkyobobook.co.kr,서신초전자도서관.jpg,https://seosin.dkyobobook.co.kr/main.ink
서연고등학교,경기,www.ekape.or.kr,축산물이력조회,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=2758300010
서연고등학교,경기,d4u.stop.or.kr,디지털성범죄.png,https://d4u.stop.or.kr/
서연고등학교,경기,cuz.schoolkeepa.or.kr,교육환경정보.png,https://cuz.schoolkeepa.or.kr/
서연고등학교,경기,www.software.kr,코딩파티.png,https://www.software.kr/home/kor/contents.do?menuPos=88
서연고등학교,경기,myseoyeon.cafe24.com,자율교과.png,https://myseoyeon.cafe24.com/sugang/regi/login.php
서연고등학교,경기,www.goehs.kr,외부강사.jpg,https://www.goehs.kr/04040100/bbs/formView.do?searchMasterSid=6&amp;pageIndex=1&amp;searchColumn=&amp;searchValue=&amp;searchCategory=&amp;sid=58728
서연고등학교,경기,read365.edunet.net,독서교육.jpg,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=서연고등학교&amp;provCode=J10&amp;neisCode=J100007316
서연고등학교,경기,doran.edunet.net,도란도란.gif,https://doran.edunet.net/main/mainForm.do
서연고등학교,경기,www.kdream.or.kr,꿈드림.gif,https://www.kdream.or.kr:446/user/index.asp
서연고등학교,경기,www.library.kr,경기도사이버도서관.gif,https://www.library.kr/cyber/index.do
서연고등학교,경기,privacy.kisa.or.kr,개인정보침해.jpg,https://privacy.kisa.or.kr/main.do
서연고등학교,경기,mydatasafe.kr,개인정보보호위원회1.jpg,https://mydatasafe.kr/
서연고등학교,경기,www.pipc.kr,개인정보보호위원회.jpg,https://www.pipc.kr/
서연고등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
서연고등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
서연고등학교,경기,211.226.95.150,홈페이지개인정보처리방침,http://211.226.95.150/seoyeon-h/cm/cntnts/cntntsView.do?mi=19156&amp;cntntsId=2699
서연중학교,경기,www.hi1318.or.kr,청소년상담복지.jpg,https://www.hi1318.or.kr/base/main/view
서연중학교,경기,www.goehs.kr,외부강의.jpg,https://www.goehs.kr/04040100/bbs/formView.do?searchMasterSid=6&amp;sid=58728
서연중학교,경기,d4u.stop.or.kr,여성인권.jpg,https://d4u.stop.or.kr/
서연중학교,경기,www.schoolhealth.kr,생명존중.jpg,https://www.schoolhealth.kr/
서연중학교,경기,read365.edunet.net,독서로배너.png,https://read365.edunet.net/
서연중학교,경기,doran.edunet.net,도란도란.jpg,https://doran.edunet.net/main/mainForm.do
서연중학교,경기,www.youthlabor.co.kr,근로권익.jpg,https://www.youthlabor.co.kr/
서연중학교,경기,mydatasafe.kr,개인정보보호위원회.jpg,https://mydatasafe.kr/
서연중학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
서연중학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
서연초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
서연초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
서운중학교,경기,www.goean.kr,회원가입,https://www.goean.kr/seoun-m/sb/sbscrb/insertSbscrbInfo01.do
서울삼육고등학교,경기,www.goegn.kr,회원가입,https://www.goegn.kr/seoulsam36-h/sb/sbscrb/insertSbscrbInfo01.do
서울삼육고등학교,경기,read365.edunet.net,도서관 자료검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=서울삼육고등학교&amp;provCode=J10&amp;neisCode=J100000606
서울삼육고등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
서울삼육고등학교,경기,www.edunet4u.net,1301876670.jpg,http://www.edunet4u.net/
서정고등학교,경기,www.goegy.kr,회원가입,https://www.goegy.kr/seojeong-h/sb/sbscrb/insertSbscrbInfo01.do?sbscrbCtx=seojeong-h
서정고등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
서천중학교,경기,www.goeyi.kr,회원가입,https://www.goeyi.kr/seocheon-m/sb/sbscrb/insertSbscrbInfo01.do
서천중학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr
서천중학교,경기,www.ebsi.co.kr,ban_05.gif,https://www.ebsi.co.kr/ebs/pot/poti/main.ebs
서천초등학교,경기,www.goeyi.kr,회원가입,https://www.goeyi.kr/s1000-e/sb/sbscrb/insertSbscrbInfo01.do
서천초등학교,경기,www.ekape.or.kr,축산물이력번호,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1358303174
서천초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr
서천초등학교,경기,www.ebsi.co.kr,ban_05.gif,https://www.ebsi.co.kr/ebs/pot/poti/main.ebs
서현고등학교부설방송통신고등학교,경기,seohyun-h.goesn.kr,https://seohyun-h.goesn.kr,https://seohyun-h.goesn.kr
석곶초등학교,경기,www.goepj.kr,회원가입,https://www.goepj.kr/sk-e/sb/sbscrb/insertSbscrbInfo01.do
석곶초등학교,경기,www.ekape.or.kr,축산물품질평가원,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1418300226
석곶초등학교,경기,www.goedu.kr,,https://www.goedu.kr/bbs/2/view/55
석곶초등학교,경기,schoolaw.lawinfo.or.kr,스쿨로 배너.jpg,http://schoolaw.lawinfo.or.kr/
석곶초등학교,경기,www.ebs.co.kr,ebs.jpg,http://www.ebs.co.kr/
석우중학교,경기,www.goehs.kr,전입학안내,https://www.goehs.kr/goehs/cm/cntnts/cntntsView.do?mi=17850&amp;cntntsId=2115
석우중학교,경기,eeis.schoolkeepa.or.kr,교육환경정보시스템 배너 사진.png,https://eeis.schoolkeepa.or.kr/
석우중학교,경기,read365.edunet.net,image01.png,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=석우중학교%20도서관&amp;provCode=J10&amp;neisCode=J100005473
석우중학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
석우중학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
석우중학교,경기,www.dbdbschool.kr,자유학기 수강신청,https://www.dbdbschool.kr/
석우중학교,경기,websupport.goehs.kr,반배정조회,https://websupport.goehs.kr/seokwoo-m/presnatn/selectPresnatnHmpgList.do?mi=21046
석우초등학교,경기,ihsnews.com,제목을 입력해주세요.,https://ihsnews.com/58385
석우초등학교,경기,www.hsj.co.kr,학생 참여 중심 캠페인으로 건강한 생활 습관과 환경 보호 실천,https://www.hsj.co.kr/news/articleView.html?idxno=52261
석우초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
석우초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
석우초등학교,경기,read365.edunet.net,도서관 자료 검색,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=석우초등학교&amp;provCode=J10&amp;neisCode=J100005474
석천초등학교,경기,svoucher.kspo.or.kr,스포츠강좌이용권 홈페이지 배너(작은 사이즈).jpg,https://svoucher.kspo.or.kr/voucher/voucherSelectArea.do?menuNo=11&amp;amp;topMenuNo=3
석천초등학교,경기,read365.edunet.net,독서로.png,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=석천초등학교&amp;provCode=J10&amp;neisCode=J100004315
석천초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
석천초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
석천초등학교,경기,www.goebc.kr,회원가입,https://www.goebc.kr/sukchun-e/sb/sbscrb/insertSbscrbInfo01.do
석천초등학교,경기,read365.edunet.net,독서로,https://read365.edunet.net/
석천초등학교,경기,url.kr,우리학교 자료검색,https://url.kr/3p1exg
석천초등학교,경기,www.ekape.or.kr,국내산 축산물이력제.png,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1308304203
석천초등학교,경기,info.edunet.net,에듀넷.jpg,https://info.edunet.net/
석호중학교,경기,www.goeas.kr,회원가입,https://www.goeas.kr/seokho-m/sb/sbscrb/insertSbscrbInfo01.do
석호중학교,경기,read365.edunet.net,디지털도서관,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=석호중학교&provCode=J10&neisCode=J100005266
석호중학교,경기,cls.edunet.net,e학습터,https://cls.edunet.net/cyber/cm/mcom/pmco000b00.do?mcode=122510&cate=122510
석호중학교,경기,www.mydatasafe.kr,2024 내정보지킴이 캠페인 배너(1400x160).jpg,https://www.mydatasafe.kr
선부고등학교,경기,www.goeas.kr,회원가입,https://www.goeas.kr/seonbu-h/sb/sbscrb/insertSbscrbInfo01.do
선부고등학교,경기,www.ebsi.co.kr,EBSi 바로가기,https://www.ebsi.co.kr/ebs/pot/poti/main.ebs
선부초등학교,경기,www.goeas.kr,회원가입,https://www.goeas.kr/seonbu-e/sb/sbscrb/insertSbscrbInfo01.do
선부초등학교,경기,www.ebsi.co.kr,EBSi 바로가기,https://www.ebsi.co.kr/ebs/pot/poti/main.ebs
성남신기초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/
성남신기초등학교,경기,www.gbuspb.kr,241111-청소년 교통비 지원사업-웹배너_424_230.jpg,https://www.gbuspb.kr/
성남중앙초등학교,경기,read365.edunet.net,독서로,https://read365.edunet.net/
성남중앙초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/
성남중앙초등학교,경기,cyverse.kr,2. 사이버스 안내 배너(가로형 1).png,https://cyverse.kr/
성남중앙초등학교,경기,snjungang-e.dkyobobook.co.kr,성남중앙초 전자책도서관 배너(1).jpg,https://snjungang-e.dkyobobook.co.kr
성남테크노과학고등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/
성남테크노과학고등학교,경기,read365.edunet.net,독서로배너.jpg,https://read365.edunet.net/
성남혜은학교,경기,www.goedu.kr,,https://www.goedu.kr/
성남혜은학교,경기,www.webwatch.or.kr,,http://www.webwatch.or.kr/Situation/WA_Situation.html?MenuCD=110
성문고등학교,경기,sungmoon-h.goeay.kr,https://sungmoon-h.goeay.kr,https://sungmoon-h.goeay.kr
성산초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
성산초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
성서초등학교,경기,www.goeyi.kr,회원가입,https://www.goeyi.kr/sungseocho-e/sb/sbscrb/insertSbscrbInfo01.do
성서초등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr
성서초등학교,경기,www.ebsi.co.kr,ban_05.gif,https://www.ebsi.co.kr/ebs/pot/poti/main.ebs
성심학교,경기,www.seongsim.or.kr,성심동원.png,http://www.seongsim.or.kr/
성심학교,경기,seongsim-s.dkyobobook.co.kr,오산성심학교 배너.png,http://seongsim-s.dkyobobook.co.kr
성심학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
성심학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
성안초등학교,경기,www.goeas.kr,회원가입,https://www.goeas.kr/seongan-e/sb/sbscrb/insertSbscrbInfo01.do
성안초등학교,경기,read365.edunet.net,독서로,https://read365.edunet.net/PureScreen/SchoolSearch?schoolName=%EC%84%B1%EC%95%88%EC%B4%88%EB%93%B1%ED%95%99%EA%B5%90&provCode=J10&neisCode=J100002749
성안초등학교,경기,www.ebsi.co.kr,이비에스.gif,https://www.ebsi.co.kr/ebs/pot/poti/main.ebs
성일고등학교,경기,www.goedu.kr,교육용클라우드지원시스템_팝업이미지(변경).jpeg,https://www.goedu.kr/
성일고등학교,경기,www.goemec.kr,경기도교육청미디어교육센터.jpg,https://www.goemec.kr
성일고등학교,경기,www.gov.kr,정부24.jpg,https://www.gov.kr/
성일고등학교,경기,pipc-campaign2022.kr,개인정보 보호 인식주간.jpg,http://pipc-campaign2022.kr/
성일고등학교,경기,www.ggssia.or.kr,웹매거진 2호 메인배너.jpg,https://www.ggssia.or.kr/sub/sub04_01.php?boardid=news&amp;mode=view&amp;idx=15&amp;sk=&amp;sw=&amp;offset=&amp;category=
성일고등학교,경기,www.ebsi.co.kr,ebsi.jpg,https://www.ebsi.co.kr/ebs/pot/poti/main.ebs
성일고등학교,경기,sungil.riroschool.kr,리로스쿨.jpg,https://sungil.riroschool.kr/home.php
성일고등학교,경기,read365.edunet.net,학교 독서로 배너.jpg,https://read365.edunet.net
성일고등학교,경기,sungilhs.dkyobobook.co.kr,전자책도서관.jpg,https://sungilhs.dkyobobook.co.kr/main.ink
성호고등학교,경기,www.ekape.or.kr,급식 축산물 이력정보,https://www.ekape.or.kr/kapecp/ui/kapecp/trust.jsp?searchKeyword=1248304718
성호고등학교,경기,read365.edunet.net,독서로,https://read365.edunet.net/
성호고등학교,경기,sungho.dkyobobook.co.kr,전자도서관,https://sungho.dkyobobook.co.kr/main.ink
성호고등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
성호고등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
성호중학교,경기,bemojin.notion.site,연구내용 한눈에 보기,https://bemojin.notion.site/2026-3250c8df901f80769431c3d9114bdbed?source=copy_link
성호중학교,경기,read365.edunet.net,독서로.png,https://read365.edunet.net
성호중학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
성호중학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
성호초등학교,경기,www.ebs.co.kr,EBS.png,https://www.ebs.co.kr/main?NaPm=ct%3Dhf2bview%7Cci%3D0Gy1001FZzHfpCO600-M%7Ctr%3Dsa%7Cet%3Dhf3rbd2w%7Cba%3D1%2E0%7Caa%3D1%2E0%7Chk%3Db03c9555b13a8cdb2e0c58e6759281a4efcd510d
성호초등학교,경기,www.edunet.net,에듀넷.png,http://www.edunet.net/nedu/main/mainForm.do
세교고등학교,경기,mysegyo.cafe24.com,수강 신청 사이트,https://mysegyo.cafe24.com/sugang/regi/login.php
