계약번호,구분,계약명,계약일,금액,수요기관,학교명,업체명,학교코드,급별,시도,상세URL,태그
R25TE01536508,기술용역,2025학년도 안산해솔중학교 아이엠스쿨(티쳐) 서비스 이용,2025-02-27,1320000,경기도교육청 경기도안산교육지원청 안산해솔중학교,안산해솔중학교,엔에이치엔에듀 주식회사,7611223,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00206865&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,아이엠스쿨
R25TE01536874,기술용역,2025학년 e알리미 서비스 사용 용역 계약,2025-02-27,1188000,경기도교육청 경기도군포의왕교육지원청 흥진초등학교,흥진초등학교,주식회사 이웃닷컴,7642032,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00228974&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R25TE01536893,기술용역,2025학년도 성저초 e알리미(문자 )사용료 계약,2025-02-26,792000,경기도고양교육청 성저초등학교,성저초등학교,주식회사 이웃닷컴,7621073,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00222514&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R25TE01537202,기술용역,2025학년도 세종과학고 리로스쿨 프로그램 사용 계약,2025-02-27,4356000,서울특별시교육청 세종과학고등학교,세종과학고등학교,주식회사 리로소프트,7010816,고등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00225004&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,리로스쿨
R25TE01538414,기술용역,서울염리초 e알리미 사용 용역,2025-02-26,2376000,서울특별시서부교육청 서울염리초등학교,서울염리초등학교,주식회사 이웃닷컴,7031154,초등학교,서울특별시,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00223576&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R25TE01538648,기술용역,2025학년도 능동초 e알리미 사용 계약,2025-02-26,1188000,경기도교육청 경기도화성오산교육청 능동초등학교,능동초등학교,주식회사 이웃닷컴,7679018,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00215919&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R25TE01538809,기술용역,2025학년도 E알리미 용역 계약,2025-02-27,396000,경기도용인교육청 운학초등학교,운학초등학교,주식회사 이웃닷컴,7751109,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00224799&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R25TE01538866,기술용역,2025학년도 성서중 스마트공지시스템 (e-알리미) 용역 계약,2025-02-26,1980000,경기도교육청 경기도용인교육지원청 성서중학교,성서중학교,주식회사 이웃닷컴,7751303,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00218965&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,SW·플랫폼(제품명 미상)
R25TE01538877,기술용역,2025학년도 부일초 e알리미 사용 계약,2025-02-28,792000,경기도부천교육청 부일초등학교,부일초등학교,주식회사 이웃닷컴,7581055,초등학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00224254&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
R25TE01539019,기술용역,2025학년도 e알리미 사용,2025-02-27,792000,경기도성남교육청 영성중학교,영성중학교,주식회사 이웃닷컴,7551030,중학교,경기도,https://www.g2b.go.kr/link/FIUA027_01/single/?ctrtNo=R25TA00222436&ctrtChgOrd=00&prcmBsneSeCd=조070003&srchName=ctrtCrst&openUrl=Y,e알리미
